"domainID","siteID","horizontalPosition","verticalPosition","startDateTime","endDateTime","PM15Median","PM15Minimum","PM15Maximum","PM15NumPts","PM15MAD","PM15finalQF","PM10Median","PM10Minimum","PM10Maximum","PM10NumPts","PM10MAD","PM10finalQF","PM4Median","PM4Minimum","PM4Maximum","PM4NumPts","PM4MAD","PM4finalQF","PM2.5Median","PM2.5Minimum","PM2.5Maximum","PM2.5NumPts","PM2.5MAD","PM2.5finalQF","PM1Median","PM1Minimum","PM1Maximum","PM1NumPts","PM1MAD","PM1finalQF","PM15sub50RHMedian","PM15sub50RHMinimum","PM15sub50RHMaximum","PM15sub50RHNumPts","PM15sub50RHMAD","PM15sub50RHfinalQF","PM10sub50RHMedian","PM10sub50RHMinimum","PM10sub50RHMaximum","PM10sub50RHNumPts","PM10sub50RHMAD","PM10sub50RHfinalQF","PM4sub50RHMedian","PM4sub50RHMinimum","PM4sub50RHMaximum","PM4sub50RHNumPts","PM4sub50RHMAD","PM4sub50RHfinalQF","PM2.5sub50RHMedian","PM2.5sub50RHMinimum","PM2.5sub50RHMaximum","PM2.5sub50RHNumPts","PM2.5sub50RHMAD","PM2.5sub50RHfinalQF","PM1sub50RHMedian","PM1sub50RHMinimum","PM1sub50RHMaximum","PM1sub50RHNumPts","PM1sub50RHMAD","PM1sub50RHfinalQF"
"D10","RMNP","000","050","2018-01-15T13:00:00Z","2018-01-15T14:00:00Z",0.007,0.001,0.079,3593,0,0,0.007,0.001,0.079,3593,0,0,0.006,0.001,0.071,3593,0,0,0.005,0.001,0.068,3593,0,0,0.005,0.001,0.068,3593,0,0,0.007,0.001,0.079,3593,0,0,0.007,0.001,0.079,3593,0,0,0.006,0.001,0.071,3593,0,0,0.005,0.001,0.068,3593,0,0,0.005,0.001,0.068,3593,0,0
"D10","RMNP","000","050","2018-01-15T14:00:00Z","2018-01-15T15:00:00Z",0.008,0.001,0.033,3499,0,0,0.008,0.001,0.033,3499,0,0,0.007,0.001,0.026,3499,0,0,0.005,0.001,0.025,3499,0,0,0.005,0.001,0.025,3499,0,0,0.008,0.001,0.033,3499,0,0,0.008,0.001,0.033,3499,0,0,0.007,0.001,0.026,3499,0,0,0.005,0.001,0.025,3499,0,0,0.005,0.001,0.025,3499,0,0
"D10","RMNP","000","050","2018-01-15T15:00:00Z","2018-01-15T16:00:00Z",0.003,0.001,0.027,3598,0,1,0.003,0.001,0.027,3598,0,1,0.003,0.001,0.027,3598,0,1,0.003,0.001,0.027,3598,0,1,0.003,0.001,0.027,3598,0,1,0.003,0.001,0.027,3598,0,1,0.003,0.001,0.027,3598,0,1,0.003,0.001,0.027,3598,0,1,0.003,0.001,0.027,3598,0,1,0.003,0.001,0.027,3598,0,1
"D10","RMNP","000","050","2018-01-15T16:00:00Z","2018-01-15T17:00:00Z",0.001,0.001,0.025,3595,0,1,0.001,0.001,0.025,3595,0,1,0.001,0.001,0.025,3595,0,1,0.001,0.001,0.025,3595,0,1,0.001,0.001,0.025,3595,0,1,0.001,0.001,0.025,3595,0,1,0.001,0.001,0.025,3595,0,1,0.001,0.001,0.025,3595,0,1,0.001,0.001,0.025,3595,0,1,0.001,0.001,0.025,3595,0,1
"D10","RMNP","000","050","2018-01-15T17:00:00Z","2018-01-15T18:00:00Z",0.001,0.001,0.065,3495,0,0,0.001,0.001,0.065,3495,0,0,0.001,0.001,0.065,3495,0,0,0.001,0.001,0.065,3495,0,0,0.001,0.001,0.065,3495,0,0,0.001,0.001,0.065,3495,0,0,0.001,0.001,0.065,3495,0,0,0.001,0.001,0.065,3495,0,0,0.001,0.001,0.065,3495,0,0,0.001,0.001,0.065,3495,0,0
"D10","RMNP","000","050","2018-01-15T18:00:00Z","2018-01-15T19:00:00Z",0.001,0.001,0.623,3593,0,0,0.001,0.001,0.613,3593,0,0,0.001,0.001,0.602,3593,0,0,0.001,0.001,0.602,3593,0,0,0.001,0.001,0.602,3593,0,0,0.001,0.001,0.623,3593,0,0,0.001,0.001,0.613,3593,0,0,0.001,0.001,0.602,3593,0,0,0.001,0.001,0.602,3593,0,0,0.001,0.001,0.602,3593,0,0
"D10","RMNP","000","050","2018-01-15T19:00:00Z","2018-01-15T20:00:00Z",0.002,0.001,1.35,3598,0,1,0.002,0.001,1.33,3598,0,1,0.002,0.001,1.33,3598,0,1,0.002,0.001,1.33,3598,0,1,0.002,0.001,1.33,3598,0,1,0.002,0.001,1.35,3598,0,1,0.002,0.001,1.33,3598,0,1,0.002,0.001,1.33,3598,0,1,0.002,0.001,1.33,3598,0,1,0.002,0.001,1.33,3598,0,1
"D10","RMNP","000","050","2018-01-15T20:00:00Z","2018-01-15T21:00:00Z",0.003,0.001,1.94,3504,0,1,0.003,0.001,1.94,3504,0,1,0.003,0.001,1.93,3504,0,1,0.003,0.001,1.93,3504,0,1,0.003,0.001,1.93,3504,0,1,0.003,0.001,1.94,3504,0,1,0.003,0.001,1.94,3504,0,1,0.003,0.001,1.93,3504,0,1,0.003,0.001,1.93,3504,0,1,0.003,0.001,1.93,3504,0,1
"D10","RMNP","000","050","2018-01-15T21:00:00Z","2018-01-15T22:00:00Z",0.003,0.002,0.028,3600,0,0,0.003,0.002,0.028,3600,0,0,0.003,0.002,0.028,3600,0,0,0.003,0.002,0.028,3600,0,0,0.003,0.002,0.028,3600,0,0,0.003,0.002,0.028,3600,0,0,0.003,0.002,0.028,3600,0,0,0.003,0.002,0.028,3600,0,0,0.003,0.002,0.028,3600,0,0,0.003,0.002,0.028,3600,0,0
"D10","RMNP","000","050","2018-01-15T22:00:00Z","2018-01-15T23:00:00Z",0.003,0.002,0.049,3594,0,0,0.003,0.002,0.038,3594,0,0,0.003,0.002,0.038,3594,0,0,0.003,0.002,0.038,3594,0,0,0.003,0.002,0.038,3594,0,0,0.003,0.002,0.049,3594,0,0,0.003,0.002,0.038,3594,0,0,0.003,0.002,0.038,3594,0,0,0.003,0.002,0.038,3594,0,0,0.003,0.002,0.038,3594,0,0
"D10","RMNP","000","050","2018-01-15T23:00:00Z","2018-01-16T00:00:00Z",0.003,0.001,0.022,3498,0,1,0.003,0.001,0.017,3498,0,1,0.003,0.001,0.011,3498,0,1,0.003,0.001,0.011,3498,0,1,0.002,0.001,0.011,3498,0,1,0.003,0.001,0.022,3498,0,1,0.003,0.001,0.017,3498,0,1,0.003,0.001,0.011,3498,0,1,0.003,0.001,0.011,3498,0,1,0.002,0.001,0.011,3498,0,1
"D10","RMNP","000","050","2018-01-16T00:00:00Z","2018-01-16T01:00:00Z",0.006,0.001,0.063,3599,0,1,0.006,0.001,0.063,3599,0,1,0.006,0.001,0.05,3599,0,1,0.006,0.001,0.043,3599,0,1,0.006,0.001,0.04,3599,0,1,0.006,0.001,0.063,3599,0,1,0.006,0.001,0.063,3599,0,1,0.006,0.001,0.05,3599,0,1,0.006,0.001,0.043,3599,0,1,0.006,0.001,0.04,3599,0,1
"D10","RMNP","000","050","2018-01-16T01:00:00Z","2018-01-16T02:00:00Z",0.006,0.004,0.12,3593,0,0,0.006,0.004,0.12,3593,0,0,0.006,0.004,0.119,3593,0,0,0.006,0.004,0.118,3593,0,0,0.006,0.004,0.118,3593,0,0,0.006,0.004,0.12,3593,0,0,0.006,0.004,0.12,3593,0,0,0.006,0.004,0.119,3593,0,0,0.006,0.004,0.118,3593,0,0,0.006,0.004,0.118,3593,0,0
"D10","RMNP","000","050","2018-01-16T02:00:00Z","2018-01-16T03:00:00Z",0.006,0.001,0.103,3499,0,0,0.006,0.001,0.103,3499,0,0,0.006,0.001,0.084,3499,0,0,0.006,0.001,0.058,3499,0,0,0.006,0.001,0.053,3499,0,0,0.006,0.001,0.103,3499,0,0,0.006,0.001,0.103,3499,0,0,0.006,0.001,0.084,3499,0,0,0.006,0.001,0.058,3499,0,0,0.006,0.001,0.053,3499,0,0
"D10","RMNP","000","050","2018-01-16T03:00:00Z","2018-01-16T04:00:00Z",0.001,0.001,0.259,3541,0,1,0.001,0.001,0.259,3541,0,1,0.001,0.001,0.259,3541,0,1,0.001,0.001,0.259,3541,0,1,0.001,0.001,0.259,3541,0,1,0.001,0.001,0.259,3541,0,1,0.001,0.001,0.259,3541,0,1,0.001,0.001,0.259,3541,0,1,0.001,0.001,0.259,3541,0,1,0.001,0.001,0.259,3541,0,1
"D10","RMNP","000","050","2018-01-16T04:00:00Z","2018-01-16T05:00:00Z",0.001,0.001,0.022,3592,0,1,0.001,0.001,0.012,3592,0,1,0.001,0.001,0.012,3592,0,1,0.001,0.001,0.012,3592,0,1,0.001,0.001,0.012,3592,0,1,0.001,0.001,0.022,3592,0,1,0.001,0.001,0.012,3592,0,1,0.001,0.001,0.012,3592,0,1,0.001,0.001,0.012,3592,0,1,0.001,0.001,0.012,3592,0,1
"D10","RMNP","000","050","2018-01-16T05:00:00Z","2018-01-16T06:00:00Z",0.001,0.001,0.012,3060,0,0,0.001,0.001,0.011,3060,0,0,0.001,0.001,0.011,3060,0,0,0.001,0.001,0.011,3060,0,0,0.001,0.001,0.011,3060,0,0,0.001,0.001,0.012,3060,0,0,0.001,0.001,0.011,3060,0,0,0.001,0.001,0.011,3060,0,0,0.001,0.001,0.011,3060,0,0,0.001,0.001,0.011,3060,0,0
"D10","RMNP","000","050","2018-01-16T06:00:00Z","2018-01-16T07:00:00Z",0.001,0.001,0.008,2582,0,1,0.001,0.001,0.008,2582,0,1,0.001,0.001,0.004,2582,0,1,0.001,0.001,0.003,2582,0,1,0.001,0.001,0.003,2582,0,1,0.001,0.001,0.008,2582,0,1,0.001,0.001,0.008,2582,0,1,0.001,0.001,0.004,2582,0,1,0.001,0.001,0.003,2582,0,1,0.001,0.001,0.003,2582,0,1
"D10","RMNP","000","050","2018-01-16T07:00:00Z","2018-01-16T08:00:00Z",0.001,0.001,0.016,2562,0,1,0.001,0.001,0.008,2562,0,1,0.001,0.001,0.005,2562,0,1,0.001,0.001,0.005,2562,0,1,0.001,0.001,0.005,2562,0,1,0.001,0.001,0.016,2562,0,1,0.001,0.001,0.008,2562,0,1,0.001,0.001,0.005,2562,0,1,0.001,0.001,0.005,2562,0,1,0.001,0.001,0.005,2562,0,1
"D10","RMNP","000","050","2018-01-16T08:00:00Z","2018-01-16T09:00:00Z",0.001,0.001,0.015,1672,0,1,0.001,0.001,0.015,1672,0,1,0.001,0.001,0.015,1672,0,1,0.001,0.001,0.014,1672,0,1,0.001,0.001,0.014,1672,0,1,0.001,0.001,0.015,1672,0,1,0.001,0.001,0.015,1672,0,1,0.001,0.001,0.015,1672,0,1,0.001,0.001,0.014,1672,0,1,0.001,0.001,0.014,1672,0,1
"D10","RMNP","000","050","2018-01-16T09:00:00Z","2018-01-16T10:00:00Z",0.001,0.001,0.016,2277,0,1,0.001,0.001,0.016,2277,0,1,0.001,0.001,0.008,2277,0,1,0.001,0.001,0.008,2277,0,1,0.001,0.001,0.008,2277,0,1,0.001,0.001,0.016,2277,0,1,0.001,0.001,0.016,2277,0,1,0.001,0.001,0.008,2277,0,1,0.001,0.001,0.008,2277,0,1,0.001,0.001,0.008,2277,0,1
"D10","RMNP","000","050","2018-01-16T10:00:00Z","2018-01-16T11:00:00Z",0.001,0.001,0.004,2582,0,1,0.001,0.001,0.004,2582,0,1,0.001,0.001,0.002,2582,0,1,0.001,0.001,0.002,2582,0,1,0.001,0.001,0.002,2582,0,1,0.001,0.001,0.004,2582,0,1,0.001,0.001,0.004,2582,0,1,0.001,0.001,0.002,2582,0,1,0.001,0.001,0.002,2582,0,1,0.001,0.001,0.002,2582,0,1
"D10","RMNP","000","050","2018-01-16T11:00:00Z","2018-01-16T12:00:00Z",0.001,0.001,0.022,2407,0,1,0.001,0.001,0.013,2407,0,1,0.001,0.001,0.013,2407,0,1,0.001,0.001,0.013,2407,0,1,0.001,0.001,0.013,2407,0,1,0.001,0.001,0.022,2407,0,1,0.001,0.001,0.013,2407,0,1,0.001,0.001,0.013,2407,0,1,0.001,0.001,0.013,2407,0,1,0.001,0.001,0.013,2407,0,1
"D10","RMNP","000","050","2018-01-16T12:00:00Z","2018-01-16T13:00:00Z",0.001,0.001,0.007,2366,0,1,0.001,0.001,0.007,2366,0,1,0.001,0.001,0.004,2366,0,1,0.001,0.001,0.004,2366,0,1,0.001,0.001,0.004,2366,0,1,0.001,0.001,0.007,2366,0,1,0.001,0.001,0.007,2366,0,1,0.001,0.001,0.004,2366,0,1,0.001,0.001,0.004,2366,0,1,0.001,0.001,0.004,2366,0,1
"D10","RMNP","000","050","2018-01-16T13:00:00Z","2018-01-16T14:00:00Z",0.001,0.001,0.01,1939,0,1,0.001,0.001,0.01,1939,0,1,0.001,0.001,0.005,1939,0,1,0.001,0.001,0.005,1939,0,1,0.001,0.001,0.005,1939,0,1,0.001,0.001,0.01,1939,0,1,0.001,0.001,0.01,1939,0,1,0.001,0.001,0.005,1939,0,1,0.001,0.001,0.005,1939,0,1,0.001,0.001,0.005,1939,0,1
"D10","RMNP","000","050","2018-01-16T14:00:00Z","2018-01-16T15:00:00Z",0.001,0.001,0.018,830,0,1,0.001,0.001,0.009,830,0,1,0.001,0.001,0.007,830,0,1,0.001,0.001,0.007,830,0,1,0.001,0.001,0.007,830,0,1,0.001,0.001,0.018,830,0,1,0.001,0.001,0.009,830,0,1,0.001,0.001,0.007,830,0,1,0.001,0.001,0.007,830,0,1,0.001,0.001,0.007,830,0,1
"D10","RMNP","000","050","2018-01-16T15:00:00Z","2018-01-16T16:00:00Z",0.001,0.001,0.014,87,0,1,0.001,0.001,0.008,87,0,1,0.001,0.001,0.003,87,0,1,0.001,0.001,0.003,87,0,1,0.001,0.001,0.003,87,0,1,0.001,0.001,0.014,87,0,1,0.001,0.001,0.008,87,0,1,0.001,0.001,0.003,87,0,1,0.001,0.001,0.003,87,0,1,0.001,0.001,0.003,87,0,1
"D10","RMNP","000","050","2018-01-16T16:00:00Z","2018-01-16T17:00:00Z",0.001,0.001,0.037,2454,0,1,0.001,0.001,0.027,2454,0,1,0.001,0.001,0.025,2454,0,1,0.001,0.001,0.025,2454,0,1,0.001,0.001,0.025,2454,0,1,0.001,0.001,0.037,2454,0,1,0.001,0.001,0.027,2454,0,1,0.001,0.001,0.025,2454,0,1,0.001,0.001,0.025,2454,0,1,0.001,0.001,0.025,2454,0,1
"D10","RMNP","000","050","2018-01-16T17:00:00Z","2018-01-16T18:00:00Z",0.001,0.001,0.044,2118,0,1,0.001,0.001,0.033,2118,0,1,0.001,0.001,0.033,2118,0,1,0.001,0.001,0.032,2118,0,1,0.001,0.001,0.032,2118,0,1,0.001,0.001,0.044,2118,0,1,0.001,0.001,0.033,2118,0,1,0.001,0.001,0.033,2118,0,1,0.001,0.001,0.032,2118,0,1,0.001,0.001,0.032,2118,0,1
"D10","RMNP","000","050","2018-01-16T18:00:00Z","2018-01-16T19:00:00Z",0.001,0.001,0.018,632,0,1,0.001,0.001,0.017,632,0,1,0.001,0.001,0.008,632,0,1,0.001,0.001,0.008,632,0,1,0.001,0.001,0.008,632,0,1,0.001,0.001,0.018,632,0,1,0.001,0.001,0.017,632,0,1,0.001,0.001,0.008,632,0,1,0.001,0.001,0.008,632,0,1,0.001,0.001,0.008,632,0,1
"D10","RMNP","000","050","2018-01-16T19:00:00Z","2018-01-16T20:00:00Z",0.002,0.001,0.041,162,0,1,0.001,0.001,0.031,162,0,1,0.001,0.001,0.031,162,0,1,0.001,0.001,0.031,162,0,1,0.001,0.001,0.031,162,0,1,0.002,0.001,0.041,162,0,1,0.001,0.001,0.031,162,0,1,0.001,0.001,0.031,162,0,1,0.001,0.001,0.031,162,0,1,0.001,0.001,0.031,162,0,1
"D10","RMNP","000","050","2018-01-16T20:00:00Z","2018-01-16T21:00:00Z",0.001,0.001,0.039,774,0,1,0.001,0.001,0.029,774,0,1,0.001,0.001,0.029,774,0,1,0.001,0.001,0.029,774,0,1,0.001,0.001,0.029,774,0,1,0.001,0.001,0.039,774,0,1,0.001,0.001,0.029,774,0,1,0.001,0.001,0.029,774,0,1,0.001,0.001,0.029,774,0,1,0.001,0.001,0.029,774,0,1
"D10","RMNP","000","050","2018-01-16T21:00:00Z","2018-01-16T22:00:00Z",0.002,0.001,0.016,525,0,1,0.002,0.001,0.012,525,0,1,0.001,0.001,0.006,525,0,1,0.001,0.001,0.006,525,0,1,0.001,0.001,0.006,525,0,1,0.002,0.001,0.016,525,0,1,0.002,0.001,0.012,525,0,1,0.001,0.001,0.006,525,0,1,0.001,0.001,0.006,525,0,1,0.001,0.001,0.006,525,0,1
"D10","RMNP","000","050","2018-01-16T22:00:00Z","2018-01-16T23:00:00Z",0.001,0.001,0.045,1053,0,1,0.001,0.001,0.024,1053,0,1,0.001,0.001,0.014,1053,0,1,0.001,0.001,0.014,1053,0,1,0.001,0.001,0.014,1053,0,1,0.001,0.001,0.045,1053,0,1,0.001,0.001,0.024,1053,0,1,0.001,0.001,0.014,1053,0,1,0.001,0.001,0.014,1053,0,1,0.001,0.001,0.014,1053,0,1
"D10","RMNP","000","050","2018-01-16T23:00:00Z","2018-01-17T00:00:00Z",0.001,0.001,0.016,1385,0,1,0.001,0.001,0.016,1385,0,1,0.001,0.001,0.01,1385,0,1,0.001,0.001,0.01,1385,0,1,0.001,0.001,0.01,1385,0,1,0.001,0.001,0.016,1385,0,1,0.001,0.001,0.016,1385,0,1,0.001,0.001,0.01,1385,0,1,0.001,0.001,0.01,1385,0,1,0.001,0.001,0.01,1385,0,1
"D10","RMNP","000","050","2018-01-17T00:00:00Z","2018-01-17T01:00:00Z",0.001,0.001,0.015,2588,0,1,0.001,0.001,0.015,2588,0,1,0.001,0.001,0.008,2588,0,1,0.001,0.001,0.007,2588,0,1,0.001,0.001,0.007,2588,0,1,0.001,0.001,0.015,2588,0,1,0.001,0.001,0.015,2588,0,1,0.001,0.001,0.008,2588,0,1,0.001,0.001,0.007,2588,0,1,0.001,0.001,0.007,2588,0,1
"D10","RMNP","000","050","2018-01-17T01:00:00Z","2018-01-17T02:00:00Z",0.001,0.001,0.018,3335,0,0,0.001,0.001,0.018,3335,0,0,0.001,0.001,0.01,3335,0,0,0.001,0.001,0.01,3335,0,0,0.001,0.001,0.01,3335,0,0,0.001,0.001,0.018,3335,0,0,0.001,0.001,0.018,3335,0,0,0.001,0.001,0.01,3335,0,0,0.001,0.001,0.01,3335,0,0,0.001,0.001,0.01,3335,0,0
"D10","RMNP","000","050","2018-01-17T02:00:00Z","2018-01-17T03:00:00Z",0.001,0.001,0.012,1490,0,1,0.001,0.001,0.012,1490,0,1,0.001,0.001,0.006,1490,0,1,0.001,0.001,0.006,1490,0,1,0.001,0.001,0.006,1490,0,1,0.001,0.001,0.012,1490,0,1,0.001,0.001,0.012,1490,0,1,0.001,0.001,0.006,1490,0,1,0.001,0.001,0.006,1490,0,1,0.001,0.001,0.006,1490,0,1
"D10","RMNP","000","050","2018-01-17T03:00:00Z","2018-01-17T04:00:00Z",0.001,0.001,0.009,358,0,1,0.001,0.001,0.009,358,0,1,0.001,0.001,0.008,358,0,1,0.001,0.001,0.008,358,0,1,0.001,0.001,0.008,358,0,1,0.001,0.001,0.009,358,0,1,0.001,0.001,0.009,358,0,1,0.001,0.001,0.008,358,0,1,0.001,0.001,0.008,358,0,1,0.001,0.001,0.008,358,0,1
"D10","RMNP","000","050","2018-01-17T04:00:00Z","2018-01-17T05:00:00Z",0.001,0.001,0.008,600,0,1,0.001,0.001,0.008,600,0,1,0.001,0.001,0.003,600,0,1,0.001,0.001,0.003,600,0,1,0.001,0.001,0.003,600,0,1,0.001,0.001,0.008,600,0,1,0.001,0.001,0.008,600,0,1,0.001,0.001,0.003,600,0,1,0.001,0.001,0.003,600,0,1,0.001,0.001,0.003,600,0,1
"D10","RMNP","000","050","2018-01-17T05:00:00Z","2018-01-17T06:00:00Z",0.001,0.001,0.017,231,0,1,0.001,0.001,0.014,231,0,1,0.001,0.001,0.011,231,0,1,0.001,0.001,0.011,231,0,1,0.001,0.001,0.011,231,0,1,0.001,0.001,0.017,231,0,1,0.001,0.001,0.014,231,0,1,0.001,0.001,0.011,231,0,1,0.001,0.001,0.011,231,0,1,0.001,0.001,0.011,231,0,1
"D10","RMNP","000","050","2018-01-17T06:00:00Z","2018-01-17T07:00:00Z",0.001,0.001,0.018,72,0,1,0.001,0.001,0.013,72,0,1,0.001,0.001,0.007,72,0,1,0.001,0.001,0.007,72,0,1,0.001,0.001,0.007,72,0,1,0.001,0.001,0.018,72,0,1,0.001,0.001,0.013,72,0,1,0.001,0.001,0.007,72,0,1,0.001,0.001,0.007,72,0,1,0.001,0.001,0.007,72,0,1
"D10","RMNP","000","050","2018-01-17T07:00:00Z","2018-01-17T08:00:00Z",0.001,0.001,0.024,129,0,1,0.001,0.001,0.013,129,0,1,0.001,0.001,0.013,129,0,1,0.001,0.001,0.013,129,0,1,0.001,0.001,0.013,129,0,1,0.001,0.001,0.024,129,0,1,0.001,0.001,0.013,129,0,1,0.001,0.001,0.013,129,0,1,0.001,0.001,0.013,129,0,1,0.001,0.001,0.013,129,0,1
"D10","RMNP","000","050","2018-01-17T08:00:00Z","2018-01-17T09:00:00Z",0.001,0.001,0.005,384,0,1,0.001,0.001,0.005,384,0,1,0.001,0.001,0.004,384,0,1,0.001,0.001,0.004,384,0,1,0.001,0.001,0.003,384,0,1,0.001,0.001,0.005,384,0,1,0.001,0.001,0.005,384,0,1,0.001,0.001,0.004,384,0,1,0.001,0.001,0.004,384,0,1,0.001,0.001,0.003,384,0,1
"D10","RMNP","000","050","2018-01-17T09:00:00Z","2018-01-17T10:00:00Z",0.001,0.001,0.011,241,0,1,0.001,0.001,0.01,241,0,1,0.001,0.001,0.003,241,0,1,0.001,0.001,0.003,241,0,1,0.001,0.001,0.003,241,0,1,0.001,0.001,0.011,241,0,1,0.001,0.001,0.01,241,0,1,0.001,0.001,0.003,241,0,1,0.001,0.001,0.003,241,0,1,0.001,0.001,0.003,241,0,1
"D10","RMNP","000","050","2018-01-17T10:00:00Z","2018-01-17T11:00:00Z",0.001,0.001,0.014,104,0,1,0.001,0.001,0.014,104,0,1,0.001,0.001,0.003,104,0,1,0.001,0.001,0.003,104,0,1,0.001,0.001,0.003,104,0,1,0.001,0.001,0.014,104,0,1,0.001,0.001,0.014,104,0,1,0.001,0.001,0.003,104,0,1,0.001,0.001,0.003,104,0,1,0.001,0.001,0.003,104,0,1
"D10","RMNP","000","050","2018-01-17T11:00:00Z","2018-01-17T12:00:00Z",0.001,0.001,0.011,63,0,1,0.001,0.001,0.011,63,0,1,0.001,0.001,0.003,63,0,1,0.001,0.001,0.003,63,0,1,0.001,0.001,0.003,63,0,1,0.001,0.001,0.011,63,0,1,0.001,0.001,0.011,63,0,1,0.001,0.001,0.003,63,0,1,0.001,0.001,0.003,63,0,1,0.001,0.001,0.003,63,0,1
"D10","RMNP","000","050","2018-01-17T12:00:00Z","2018-01-17T13:00:00Z",0.001,0.001,0.02,329,0,1,0.001,0.001,0.01,329,0,1,0.001,0.001,0.01,329,0,1,0.001,0.001,0.01,329,0,1,0.001,0.001,0.01,329,0,1,0.001,0.001,0.02,329,0,1,0.001,0.001,0.01,329,0,1,0.001,0.001,0.01,329,0,1,0.001,0.001,0.01,329,0,1,0.001,0.001,0.01,329,0,1
"D10","RMNP","000","050","2018-01-17T13:00:00Z","2018-01-17T14:00:00Z",0.001,0.001,0.022,498,0,1,0.001,0.001,0.018,498,0,1,0.001,0.001,0.012,498,0,1,0.001,0.001,0.012,498,0,1,0.001,0.001,0.012,498,0,1,0.001,0.001,0.022,498,0,1,0.001,0.001,0.018,498,0,1,0.001,0.001,0.012,498,0,1,0.001,0.001,0.012,498,0,1,0.001,0.001,0.012,498,0,1
"D10","RMNP","000","050","2018-01-17T14:00:00Z","2018-01-17T15:00:00Z",0.001,0.001,0.03,212,0,1,0.001,0.001,0.019,212,0,1,0.001,0.001,0.017,212,0,1,0.001,0.001,0.017,212,0,1,0.001,0.001,0.017,212,0,1,0.001,0.001,0.03,212,0,1,0.001,0.001,0.019,212,0,1,0.001,0.001,0.017,212,0,1,0.001,0.001,0.017,212,0,1,0.001,0.001,0.017,212,0,1
"D10","RMNP","000","050","2018-01-17T15:00:00Z","2018-01-17T16:00:00Z",0.002,0.001,0.016,460,0,1,0.002,0.001,0.011,460,0,1,0.002,0.001,0.009,460,0,1,0.002,0.001,0.009,460,0,1,0.002,0.001,0.009,460,0,1,0.002,0.001,0.016,460,0,1,0.002,0.001,0.011,460,0,1,0.002,0.001,0.009,460,0,1,0.002,0.001,0.009,460,0,1,0.002,0.001,0.009,460,0,1
"D10","RMNP","000","050","2018-01-17T16:00:00Z","2018-01-17T17:00:00Z",0.002,0.001,0.03,628,0,1,0.002,0.001,0.013,628,0,1,0.001,0.001,0.006,628,0,1,0.001,0.001,0.006,628,0,1,0.001,0.001,0.006,628,0,1,0.002,0.001,0.03,628,0,1,0.002,0.001,0.013,628,0,1,0.001,0.001,0.006,628,0,1,0.001,0.001,0.006,628,0,1,0.001,0.001,0.006,628,0,1
"D10","RMNP","000","050","2018-01-17T17:00:00Z","2018-01-17T18:00:00Z",0.002,0.001,0.045,457,0,1,0.002,0.001,0.035,457,0,1,0.001,0.001,0.019,457,0,1,0.001,0.001,0.019,457,0,1,0.001,0.001,0.019,457,0,1,0.002,0.001,0.045,457,0,1,0.002,0.001,0.035,457,0,1,0.001,0.001,0.019,457,0,1,0.001,0.001,0.019,457,0,1,0.001,0.001,0.019,457,0,1
"D10","RMNP","000","050","2018-01-17T18:00:00Z","2018-01-17T19:00:00Z",0.002,0.001,0.04,129,0,1,0.002,0.001,0.03,129,0,1,0.001,0.001,0.022,129,0,1,0.001,0.001,0.022,129,0,1,0.001,0.001,0.022,129,0,1,0.002,0.001,0.04,129,0,1,0.002,0.001,0.03,129,0,1,0.001,0.001,0.022,129,0,1,0.001,0.001,0.022,129,0,1,0.001,0.001,0.022,129,0,1
"D10","RMNP","000","050","2018-01-17T19:00:00Z","2018-01-17T20:00:00Z",0.002,0.001,0.038,117,0,1,0.002,0.001,0.028,117,0,1,0.001,0.001,0.028,117,0,1,0.001,0.001,0.028,117,0,1,0.001,0.001,0.028,117,0,1,0.002,0.001,0.038,117,0,1,0.002,0.001,0.028,117,0,1,0.001,0.001,0.028,117,0,1,0.001,0.001,0.028,117,0,1,0.001,0.001,0.028,117,0,1
"D10","RMNP","000","050","2018-01-17T20:00:00Z","2018-01-17T21:00:00Z",0.002,0.001,0.027,154,0,1,0.002,0.001,0.017,154,0,1,0.001,0.001,0.017,154,0,1,0.001,0.001,0.017,154,0,1,0.001,0.001,0.017,154,0,1,0.002,0.001,0.027,154,0,1,0.002,0.001,0.017,154,0,1,0.001,0.001,0.017,154,0,1,0.001,0.001,0.017,154,0,1,0.001,0.001,0.017,154,0,1
"D10","RMNP","000","050","2018-01-17T21:00:00Z","2018-01-17T22:00:00Z",0.002,0.001,0.018,169,0,1,0.002,0.001,0.018,169,0,1,0.001,0.001,0.012,169,0,1,0.001,0.001,0.012,169,0,1,0.001,0.001,0.012,169,0,1,0.002,0.001,0.018,169,0,1,0.002,0.001,0.018,169,0,1,0.001,0.001,0.012,169,0,1,0.001,0.001,0.012,169,0,1,0.001,0.001,0.012,169,0,1
"D10","RMNP","000","050","2018-01-17T22:00:00Z","2018-01-17T23:00:00Z",0.001,0.001,0.015,168,0,1,0.001,0.001,0.011,168,0,1,0.001,0.001,0.007,168,0,1,0.001,0.001,0.007,168,0,1,0.001,0.001,0.007,168,0,1,0.001,0.001,0.015,168,0,1,0.001,0.001,0.011,168,0,1,0.001,0.001,0.007,168,0,1,0.001,0.001,0.007,168,0,1,0.001,0.001,0.007,168,0,1
